iter	Passed	Remaining
9466	27849	1567
9467	27852	1564
9468	27854	1562
9469	27858	1559
9470	27861	1556
9471	27864	1553
9472	27867	1550
9473	27870	1547
9474	27873	1544
9475	27876	1541
9476	27879	1538
9477	27882	1535
9478	27885	1532
9479	27888	1529
9480	27891	1526
9481	27894	1523
9482	27897	1520
9483	27901	1518
9484	27904	1515
9485	27907	1512
9486	27910	1509
9487	27913	1506
9488	27916	1503
9489	27919	1500
9490	27922	1497
9491	27925	1494
9492	27928	1491
9493	27931	1488
9494	27934	1485
9495	27937	1482
9496	27941	1479
9497	27944	1476
9498	27947	1473
9499	27950	1471
9500	27952	1468
9501	27956	1465
9502	27959	1462
9503	27961	1459
9504	27965	1456
9505	27967	1453
9506	27970	1450
9507	27974	1447
9508	27977	1444
9509	27980	1441
9510	27983	1438
9511	27986	1435
9512	27990	1432
9513	27992	1429
9514	27995	1427
9515	27999	1424
9516	28002	1421
9517	28005	1418
9518	28008	1415
9519	28011	1412
9520	28014	1409
9521	28017	1406
9522	28020	1403
9523	28023	1400
9524	28026	1397
9525	28029	1394
9526	28032	1391
9527	28035	1388
9528	28038	1385
9529	28041	1382
9530	28044	1380
9531	28047	1377
9532	28050	1374
9533	28053	1371
9534	28056	1368
9535	28059	1365
9536	28062	1362
9537	28066	1359
9538	28068	1356
9539	28071	1353
9540	28074	1350
9541	28078	1347
9542	28081	1344
9543	28084	1341
9544	28087	1338
9545	28090	1335
9546	28093	1333
9547	28096	1330
9548	28099	1327
9549	28102	1324
9550	28105	1321
9551	28108	1318
9552	28111	1315
9553	28114	1312
9554	28116	1309
9555	28119	1306
9556	28122	1303
9557	28125	1300
9558	28128	1297
9559	28131	1294
9560	28133	1291
9561	28136	1288
9562	28139	1285
9563	28142	1282
9564	28144	1279
9565	28147	1277
9566	28150	1274
9567	28153	1271
9568	28156	1268
9569	28159	1265
9570	28162	1262
9571	28165	1259
9572	28167	1256
9573	28170	1253
9574	28174	1250
9575	28176	1247
9576	28179	1244
9577	28182	1241
9578	28185	1238
9579	28188	1235
9580	28191	1232
9581	28193	1229
9582	28197	1226
9583	28200	1224
9584	28202	1221
9585	28205	1218
9586	28208	1215
9587	28211	1212
9588	28214	1209
9589	28217	1206
9590	28219	1203
9591	28222	1200
9592	28225	1197
9593	28228	1194
9594	28231	1191
9595	28234	1188
9596	28237	1185
9597	28239	1182
9598	28242	1179
9599	28245	1176
9600	28248	1173
9601	28251	1171
9602	28254	1168
9603	28256	1165
9604	28259	1162
9605	28262	1159
9606	28266	1156
9607	28268	1153
9608	28271	1150
9609	28274	1147
9610	28277	1144
9611	28280	1141
9612	28283	1138
9613	28286	1135
9614	28288	1132
9615	28291	1129
9616	28295	1126
9617	28298	1123
9618	28300	1120
9619	28303	1118
9620	28306	1115
9621	28309	1112
9622	28312	1109
9623	28315	1106
9624	28318	1103
9625	28321	1100
9626	28324	1097
9627	28326	1094
9628	28329	1091
9629	28332	1088
9630	28335	1085
9631	28338	1082
9632	28341	1079
9633	28344	1076
9634	28347	1073
9635	28350	1070
9636	28353	1068
9637	28356	1065
9638	28359	1062
9639	28362	1059
9640	28365	1056
9641	28367	1053
9642	28370	1050
9643	28373	1047
9644	28376	1044
9645	28379	1041
9646	28382	1038
9647	28385	1035
9648	28388	1032
9649	28391	1029
9650	28394	1026
9651	28397	1023
9652	28400	1020
9653	28404	1018
9654	28406	1015
9655	28409	1012
9656	28413	1009
9657	28416	1006
9658	28419	1003
9659	28422	1000
9660	28425	997
9661	28428	994
9662	28432	991
9663	28435	988
9664	28438	985
9665	28440	982
9666	28444	979
9667	28448	976
9668	28452	974
9669	28455	971
9670	28458	968
9671	28462	965
9672	28465	962
9673	28468	959
9674	28471	956
9675	28474	953
9676	28478	950
9677	28481	947
9678	28484	944
9679	28487	941
9680	28490	938
9681	28494	935
9682	28497	932
9683	28500	930
9684	28503	927
9685	28506	924
9686	28509	921
9687	28513	918
9688	28516	915
9689	28519	912
9690	28522	909
9691	28525	906
9692	28529	903
9693	28532	900
9694	28535	897
9695	28538	894
9696	28541	891
9697	28545	888
9698	28548	885
9699	28552	883
9700	28555	880
9701	28558	877
9702	28562	874
9703	28564	871
9704	28568	868
9705	28571	865
9706	28574	862
9707	28577	859
9708	28580	856
9709	28583	853
9710	28586	850
9711	28589	847
9712	28592	844
9713	28596	841
9714	28599	838
9715	28602	836
9716	28605	833
9717	28608	830
9718	28611	827
9719	28614	824
9720	28617	821
9721	28620	818
9722	28623	815
9723	28626	812
9724	28629	809
9725	28632	806
9726	28635	803
9727	28638	800
9728	28641	797
9729	28645	794
9730	28648	791
9731	28651	788
9732	28654	786
9733	28657	783
9734	28660	780
9735	28662	777
9736	28665	774
9737	28668	771
9738	28671	768
9739	28675	765
9740	28678	762
9741	28680	759
9742	28684	756
9743	28686	753
9744	28689	750
9745	28693	747
9746	28695	744
9747	28698	741
9748	28701	738
9749	28704	736
9750	28707	733
9751	28710	730
9752	28713	727
9753	28717	724
9754	28720	721
9755	28723	718
9756	28726	715
9757	28729	712
9758	28732	709
9759	28735	706
9760	28737	703
9761	28741	700
9762	28744	697
9763	28747	694
9764	28750	691
9765	28753	688
9766	28756	686
9767	28760	683
9768	28762	680
9769	28765	677
9770	28768	674
9771	28771	671
9772	28774	668
9773	28777	665
9774	28780	662
9775	28783	659
9776	28786	656
9777	28789	653
9778	28792	650
9779	28795	647
9780	28798	644
9781	28801	641
9782	28804	638
9783	28807	635
9784	28810	633
9785	28813	630
9786	28816	627
9787	28819	624
9788	28822	621
9789	28825	618
9790	28828	615
9791	28831	612
9792	28834	609
9793	28837	606
9794	28840	603
9795	28843	600
9796	28846	597
9797	28849	594
9798	28852	591
9799	28855	588
9800	28858	585
9801	28861	583
9802	28864	580
9803	28867	577
9804	28870	574
9805	28873	571
9806	28876	568
9807	28879	565
9808	28882	562
9809	28885	559
9810	28888	556
9811	28891	553
9812	28894	550
9813	28897	547
9814	28900	544
9815	28903	541
9816	28906	538
9817	28909	535
9818	28912	532
9819	28915	530
9820	28918	527
9821	28921	524
9822	28924	521
9823	28927	518
9824	28930	515
9825	28933	512
9826	28936	509
9827	28939	506
9828	28942	503
9829	28945	500
9830	28948	497
9831	28951	494
9832	28954	491
9833	28958	488
9834	28960	485
9835	28963	482
9836	28966	479
9837	28969	477
9838	28972	474
9839	28975	471
9840	28978	468
9841	28981	465
9842	28984	462
9843	28987	459
9844	28990	456
9845	28993	453
9846	28996	450
9847	28999	447
9848	29002	444
9849	29006	441
9850	29009	438
9851	29011	435
9852	29014	432
9853	29017	429
9854	29021	426
9855	29024	424
9856	29027	421
9857	29030	418
9858	29033	415
9859	29035	412
9860	29039	409
9861	29042	406
9862	29045	403
9863	29048	400
9864	29051	397
9865	29054	394
9866	29057	391
9867	29060	388
9868	29064	385
9869	29066	382
9870	29069	379
9871	29073	376
9872	29075	374
9873	29079	371
9874	29081	368
9875	29084	365
9876	29088	362
9877	29091	359
9878	29094	356
9879	29097	353
9880	29100	350
9881	29103	347
9882	29106	344
9883	29109	341
9884	29112	338
9885	29115	335
9886	29118	332
9887	29121	329
9888	29124	326
9889	29127	323
9890	29130	321
9891	29133	318
9892	29136	315
9893	29139	312
9894	29142	309
9895	29145	306
9896	29148	303
9897	29151	300
9898	29154	297
9899	29157	294
9900	29160	291
9901	29163	288
9902	29166	285
9903	29169	282
9904	29172	279
9905	29175	276
9906	29178	273
9907	29181	270
9908	29184	268
9909	29187	265
9910	29190	262
9911	29193	259
9912	29196	256
9913	29199	253
9914	29202	250
9915	29205	247
9916	29208	244
9917	29211	241
9918	29214	238
9919	29217	235
9920	29220	232
9921	29223	229
9922	29226	226
9923	29229	223
9924	29232	220
9925	29234	217
9926	29238	215
9927	29240	212
9928	29243	209
9929	29246	206
9930	29249	203
9931	29252	200
9932	29255	197
9933	29258	194
9934	29261	191
9935	29264	188
9936	29267	185
9937	29270	182
9938	29273	179
9939	29276	176
9940	29279	173
9941	29282	170
9942	29285	167
9943	29288	164
9944	29292	161
9945	29295	159
9946	29298	156
9947	29300	153
9948	29303	150
9949	29307	147
9950	29311	144
9951	29314	141
9952	29317	138
9953	29320	135
9954	29324	132
9955	29327	129
9956	29330	126
9957	29333	123
9958	29336	120
9959	29340	117
9960	29343	114
9961	29346	111
9962	29349	108
9963	29352	106
9964	29356	103
9965	29359	100
9966	29362	97
9967	29365	94
9968	29368	91
9969	29371	88
9970	29375	85
9971	29378	82
9972	29381	79
9973	29384	76
9974	29387	73
9975	29390	70
9976	29394	67
9977	29396	64
9978	29399	61
9979	29402	58
9980	29406	55
9981	29409	53
9982	29412	50
9983	29415	47
9984	29418	44
9985	29421	41
9986	29424	38
9987	29428	35
9988	29431	32
9989	29434	29
9990	29438	26
9991	29441	23
9992	29446	20
9993	29448	17
9994	29452	14
9995	29455	11
9996	29458	8
9997	29461	5
9998	29464	2
9999	29467	0
